SNo,Confirmed
184576.0,27017.0
184577.0,11858.0
184640.0,159639.0
184641.0,378291.0
184704.0,13761.0
184705.0,21060.0
184768.0,17497.0
184769.0,33487.0
184832.0,47789.0
184833.0,8876.0
184896.0,132430.0
184897.0,103.0
184960.0,378656.0
184961.0,142308.0
185024.0,14621.0
185025.0,30051.0
185088.0,7118.0
185089.0,25288.0
185152.0,12433.0
185153.0,16410.0
185216.0,974.0
185217.0,36483.0
185280.0,442631.0
185281.0,27787.0
185344.0,1685.0
185345.0,29049.0
185408.0,27650.0
185409.0,210081.0
185472.0,504.0
185473.0,861.0
185536.0,0.0
185537.0,11708.0
185600.0,50433.0
185601.0,54317.0
185664.0,6258.0
185665.0,9805.0
185728.0,305.0
185729.0,108.0
185792.0,11.0
185793.0,992.0
185856.0,8338.0
185857.0,96259.0
185920.0,338.0
185921.0,7702.0
185984.0,343.0
185985.0,49286.0
186048.0,26005.0
186049.0,24128.0
186112.0,754.0
186113.0,209962.0
186176.0,32945.0
186177.0,1814.0
186240.0,189.0
186241.0,2448.0
186304.0,0.0
186305.0,3509.0
186368.0,154.0
186369.0,1563865.0
186432.0,5683.0
186433.0,692838.0
186496.0,361725.0
186497.0,18200.0
186560.0,407.0
186561.0,7212.0
186624.0,318.0
186625.0,327140.0
186688.0,12988.0
186689.0,79140.0
186752.0,113786.0
186753.0,684.0
186816.0,18047.0
186817.0,58372.0
186880.0,496638.0
186881.0,135166.0
186944.0,37885.0
186945.0,45160.0
187008.0,26263.0
187009.0,208514.0
187072.0,16322.0
187073.0,260589.0
187136.0,7788.0
187137.0,91304.0
187200.0,394391.0
187201.0,22081.0
187264.0,58509.0
187265.0,165608.0
187328.0,47885.0
187329.0,10674.0
187392.0,2880.0
187393.0,7870.0
187456.0,4847.0
187457.0,50534.0
187520.0,27550.0
187521.0,15206.0
187584.0,385625.0
187585.0,6769.0
187648.0,101877.0
187649.0,486.0
187712.0,135141.0
187713.0,19189.0
187776.0,50081.0
187777.0,8227.0
187840.0,7130.0
187841.0,131644.0
187904.0,10490.0
187905.0,3205.0
187968.0,95843.0
187969.0,0.0
188032.0,994911.0
188033.0,56872.0
188096.0,5287.0
188097.0,16687.0
188160.0,39293.0
188161.0,274324.0
188224.0,103.0
188225.0,26.0
188288.0,5541.0
188289.0,14285.0
188352.0,21547.0
188353.0,27976.0
188416.0,129700.0
188417.0,378105.0
188480.0,1241.0
188481.0,30517.0
188544.0,961.0
188545.0,33861.0
188608.0,9267.0
188609.0,12673.0
188672.0,14025.0
188673.0,152.0
188736.0,41.0
188737.0,36330.0
188800.0,5978.0
188801.0,428197.0
188864.0,8465.0
188865.0,91749.0
188928.0,4800.0
188929.0,590.0
188992.0,7266.0
188993.0,80583.0
189056.0,212749.0
189057.0,14765.0
189120.0,8983.0
189121.0,6072.0
189184.0,91464.0
189185.0,11661.0
189248.0,0.0
189249.0,13.0
189312.0,56977.0
189313.0,43325.0
189376.0,42443.0
189377.0,7029.0
189440.0,804.0
189441.0,11723.0
189504.0,98913.0
189505.0,2038.0
189568.0,509.0
189569.0,6440.0
189632.0,8235.0
189633.0,231686.0
189696.0,48492.0
189697.0,7820.0
189760.0,25746.0
189761.0,147.0
189824.0,258516.0
189825.0,743563.0
189888.0,129484.0
189889.0,24883.0
189952.0,24.0
189953.0,1478.0
190016.0,114799.0
190017.0,432241.0
190080.0,815175.0
190081.0,15452.0
190144.0,1979.0
190145.0,336175.0
190208.0,2048.0
190209.0,765.0
190272.0,17714.0
190273.0,6388.0
190336.0,134802.0
190337.0,2178580.0
190400.0,34426.0
190401.0,18118.0
190464.0,29463.0
190465.0,24523.0
190528.0,101447.0
190529.0,11854.0
190592.0,68395.0
190593.0,17327.0
190656.0,4489.0
190657.0,33511.0
190720.0,81477.0
190721.0,266.0
190784.0,94354.0
190785.0,68363.0
190848.0,572589.0
190849.0,33622.0
190912.0,32626.0
190913.0,45445.0
190976.0,208446.0
190977.0,11687.0
191040.0,12665.0
191041.0,4.0
191104.0,76985.0
191105.0,1.0
191168.0,982.0
191169.0,21631.0
191232.0,3375.0
191233.0,23303.0
191296.0,373.0
191297.0,964.0
191360.0,58535.0
191361.0,25387.0
191424.0,32972.0
191425.0,1272.0
191488.0,329306.0
191489.0,690748.0
191552.0,132356.0
191553.0,29542.0
191616.0,1.0
191617.0,10953.0
191680.0,242330.0
191681.0,550893.0
191744.0,712.0
191745.0,5831.0
191808.0,875.0
191809.0,1220.0
191872.0,2099.0
191873.0,20725.0
191936.0,47391.0
191937.0,4698.0
192000.0,0.0
192001.0,49.0
192064.0,55114.0
192065.0,3319.0
192128.0,15001.0
192129.0,27729.0
192192.0,440756.0
192193.0,2192.0
192256.0,291209.0
192257.0,30111.0
192320.0,242124.0
192321.0,16.0
192384.0,60245.0
192385.0,44138.0
192448.0,520438.0
192449.0,44409.0
192512.0,139471.0
192513.0,46515.0
192576.0,24545.0
192577.0,261019.0
192640.0,11103.0
192641.0,17021.0
192704.0,46633.0
192705.0,13708.0
192768.0,36909.0
192769.0,13717.0
192832.0,20492.0
192833.0,68149.0
192896.0,12102.0
192897.0,20980.0
192960.0,81555.0
192961.0,13.0
193024.0,21544.0
193025.0,28922.0
193088.0,31704.0
193089.0,2471.0
193152.0,565.0
193153.0,33268.0
193216.0,32273.0
193217.0,576.0
193280.0,9711.0
193281.0,125049.0
193344.0,89163.0
193345.0,83789.0
193408.0,105361.0
193409.0,47821.0
193472.0,23544.0
193473.0,26091.0
193536.0,176170.0
193537.0,2239950.0
193600.0,2508.0
193601.0,32100.0
193664.0,18426.0
193665.0,9550.0
193728.0,821128.0
193729.0,158462.0
193792.0,29850.0
193793.0,22149.0
193856.0,68509.0
193857.0,1467953.0
193920.0,22733.0
193921.0,23678.0
193984.0,230.0
193985.0,27720.0
194048.0,9571.0
194049.0,3800.0
194112.0,799.0
194113.0,109073.0
194176.0,68568.0
194177.0,202413.0
194240.0,33126.0
194241.0,2452262.0
194304.0,620.0
194305.0,49370.0
194368.0,12358.0
194369.0,366.0
194432.0,24499.0
194433.0,369.0
194496.0,11930.0
194497.0,1241.0
194560.0,421315.0
194561.0,6651.0
194624.0,25751.0
194625.0,134593.0
194688.0,37135.0
194689.0,29440.0
194752.0,55018.0
194753.0,10943.0
194816.0,140526.0
194817.0,127.0
194880.0,431623.0
194881.0,144644.0
194944.0,16401.0
194945.0,31151.0
195008.0,7306.0
195009.0,27888.0
195072.0,13273.0
195073.0,16988.0
195136.0,1119.0
195137.0,38395.0
195200.0,451577.0
195201.0,29570.0
195264.0,2101.0
195265.0,32499.0
195328.0,31907.0
195329.0,223845.0
195392.0,516.0
195393.0,863.0
195456.0,0.0
195457.0,3154.0
195520.0,207745.0
195521.0,53105.0
195584.0,2455.0
195585.0,6407.0
195648.0,33.0
195649.0,380.0
195712.0,883587.0
195713.0,15.0
195776.0,15174.0
195777.0,9043.0
195840.0,518.0
195841.0,368.0
195904.0,22191.0
195905.0,400.0
195968.0,487271.0
195969.0,26412.0
196032.0,171033.0
196033.0,807.0
196096.0,42920.0
196097.0,37575.0
196160.0,1321.0
196161.0,222.0
196224.0,0.0
196225.0,0.0
196288.0,8348.0
196289.0,17864.0
196352.0,124899.0
196353.0,331768.0
196416.0,2549.0
196417.0,1025.0
196480.0,24508.0
196481.0,80872.0
196544.0,367906.0
196545.0,19627.0
196608.0,63292.0
196609.0,182.0
196672.0,4725.0
196673.0,3842.0
196736.0,333524.0
196737.0,11240.0
196800.0,40.0
196801.0,49584.0
196864.0,97.0
196865.0,24755.0
196928.0,101206.0
196929.0,5951.0
196992.0,0.0
196993.0,0.0
197056.0,161054.0
197057.0,374730.0
197120.0,1268263.0
197121.0,600755.0
197184.0,353907.0
197185.0,373.0
197248.0,81706.0
197249.0,4682.0
197312.0,34489.0
197313.0,3202.0
197376.0,723630.0
197377.0,2928.0
197440.0,935.0
197441.0,157.0
197504.0,46.0
197505.0,246822.0
197568.0,4995.0
197569.0,1081885.0
197632.0,79898.0
197633.0,97603.0
197696.0,1531.0
197697.0,76622.0
197760.0,70646.0
197761.0,590844.0
197824.0,95030.0
197825.0,520690.0
197888.0,23254.0
197889.0,13411.0
197952.0,201164.0
197953.0,136629.0
198016.0,11119.0
198017.0,596251.0
198080.0,9485.0
198081.0,37103.0
198144.0,51626.0
198145.0,316197.0
198208.0,16620.0
198209.0,403.0
198272.0,7278.0
198273.0,17708.0
198336.0,627.0
198337.0,75.0
198400.0,19478.0
198401.0,6219.0
198464.0,10084.0
198465.0,587.0
198528.0,145281.0
198529.0,37465.0
198592.0,11266.0
198593.0,3304.0
198656.0,98184.0
198657.0,0.0
198720.0,1214176.0
198721.0,68664.0
198784.0,6013.0
198785.0,16767.0
198848.0,41363.0
198849.0,288570.0
198912.0,103.0
198913.0,29.0
198976.0,7777.0
198977.0,15622.0
199040.0,29019.0
199041.0,28646.0
199104.0,146857.0
199105.0,427710.0
199168.0,1274.0
199169.0,35123.0
199232.0,1025.0
199233.0,37266.0
199296.0,11250.0
199297.0,14952.0
199360.0,115633.0
199361.0,16050.0
199424.0,82273.0
199425.0,41.0
199488.0,27494.0
199489.0,7008.0
199552.0,28196.0
199553.0,8826.0
199616.0,37508.0
199617.0,5107.0
199680.0,1241.0
199681.0,7399.0
199744.0,27385.0
199745.0,244583.0
199808.0,46815.0
199809.0,9688.0
199872.0,623188.0
199873.0,94716.0
199936.0,312996.0
199937.0,0.0
200000.0,42759.0
200001.0,62516.0
200064.0,285986.0
200065.0,44984.0
200128.0,8279.0
200129.0,131186.0
200192.0,5937.0
200193.0,1779.0
200256.0,834.0
200257.0,13308.0
200320.0,15516.0
200321.0,1847.0
200384.0,17455.0
200385.0,368957.0
200448.0,264.0
200449.0,2032.0
200512.0,928055.0
200513.0,27146.0
200576.0,437042.0
200577.0,189132.0
200640.0,128.0
200641.0,90.0
200704.0,81039.0
200705.0,100607.0
200768.0,41640.0
200769.0,19412.0
200832.0,20411.0
200833.0,23739.0
200896.0,398.0
200897.0,27336.0
200960.0,163527.0
200961.0,48181.0
201024.0,49.0
201025.0,4045.0
201088.0,515861.0
201089.0,37378.0
201152.0,364336.0
201153.0,217047.0
201216.0,253161.0
201217.0,2948.0
201280.0,38881.0
201281.0,18710.0
201344.0,6255.0
201345.0,15325.0
201408.0,20716.0
201409.0,29612.0
201472.0,465150.0
201473.0,38954.0
201536.0,234.0
201537.0,14362.0
201600.0,20566.0
201601.0,38561.0
201664.0,1169.0
201665.0,7160.0
201728.0,9400.0
201729.0,144518.0
201792.0,2355839.0
201793.0,38085.0
201856.0,18488.0
201857.0,21235.0
201920.0,28180.0
201921.0,77404.0
201984.0,15980.0
201985.0,41752.0
202048.0,19332.0
202049.0,41641.0
202112.0,36668.0
202113.0,328631.0
202176.0,266.0
202177.0,23056.0
202240.0,70086.0
202241.0,56738.0
202304.0,35452.0
202305.0,2040751.0
202368.0,51276.0
202369.0,798.0
202432.0,223097.0
202433.0,16549.0
202496.0,15079.0
202497.0,4.0
202560.0,77777.0
202561.0,1.0
202624.0,999.0
202625.0,24403.0
202688.0,3385.0
202689.0,25681.0
202752.0,941.0
202753.0,1074.0
202816.0,64674.0
202817.0,28862.0
202880.0,35920.0
202881.0,1671.0
202944.0,332763.0
202945.0,807293.0
203008.0,163469.0
203009.0,41613.0
203072.0,1.0
203073.0,12821.0
203136.0,26005.0
203137.0,283777.0
203200.0,187320.0
203201.0,712.0
203264.0,152263.0
203265.0,1169.0
203328.0,151142.0
203329.0,2111.0
203392.0,257193.0
203393.0,53945.0
203456.0,631884.0
203457.0,0.0
203520.0,27792.0
203521.0,56802.0
203584.0,33768.0
203585.0,16093.0
203648.0,248189.0
203649.0,497037.0
203712.0,6196.0
203713.0,348513.0
203776.0,4.0
203777.0,290908.0
203840.0,284.0
203841.0,82137.0
203904.0,106649.0
203905.0,886.0
203968.0,191339.0
203969.0,230808.0
204032.0,458865.0
204033.0,25862.0
204096.0,39030.0
204097.0,44621.0
204160.0,196.0
204161.0,35228.0
204224.0,263756.0
204225.0,64028.0
204288.0,9502.0
204289.0,8034.0
204352.0,10784.0
204353.0,2900.0
204416.0,4322.0
204417.0,7483.0
204480.0,15142.0
204481.0,132412.0
204544.0,28557.0
204545.0,17953.0
204608.0,127446.0
204609.0,178.0
204672.0,980.0
204673.0,443.0
204736.0,5356.0
204737.0,1877.0
204800.0,2262.0
204801.0,6152.0
204864.0,21291.0
204865.0,208.0
204928.0,60117.0
204929.0,114.0
204992.0,27087.0
204993.0,69433.0
205056.0,40871.0
205057.0,1026.0
205120.0,6877.0
205121.0,15019.0
205184.0,16885.0
205185.0,14930.0
205248.0,38096.0
205249.0,17354.0
205312.0,45147.0
205313.0,26433.0
205376.0,26305.0
205377.0,9781.0
205440.0,848.0
205441.0,25510.0
205504.0,131546.0
205505.0,55.0
205568.0,88992.0
205569.0,59034.0
205632.0,52113.0
205633.0,117311.0
205696.0,28469.0
205697.0,210451.0
205760.0,2992238.0
205761.0,277173.0
205824.0,33331.0
205825.0,155554.0
205888.0,9657.0
205889.0,0.0
205952.0,178833.0
205953.0,78456.0
206016.0,25129.0
206017.0,121216.0
206080.0,1628272.0
206081.0,39951.0
206144.0,26230.0
206145.0,15170.0
206208.0,231.0
206209.0,31421.0
206272.0,10019.0
206273.0,3938.0
206336.0,834.0
206337.0,123359.0
206400.0,74045.0
206401.0,233971.0
206464.0,40132.0
206465.0,3078551.0
206528.0,650.0
206529.0,51806.0
206592.0,13407.0
206593.0,366.0
206656.0,28035.0
206657.0,396.0
206720.0,12066.0
206721.0,2027.0
206784.0,508570.0
206785.0,7081.0
206848.0,31842.0
206849.0,164927.0
206912.0,41089.0
206913.0,32622.0
206976.0,62492.0
206977.0,13031.0
207040.0,149973.0
207041.0,139.0
207104.0,581605.0
207105.0,148000.0
207168.0,18346.0
207169.0,34319.0
207232.0,7643.0
207233.0,32309.0
207296.0,15187.0
207297.0,17697.0
207360.0,1375.0
207361.0,40430.0
207424.0,477590.0
207425.0,32120.0
207488.0,2672.0
207489.0,41839.0
207552.0,36590.0
207553.0,244814.0
207616.0,533.0
207617.0,866.0
207680.0,0.0
207681.0,9755.0
207744.0,225578.0
207745.0,54403.0
207808.0,2510.0
207809.0,7067.0
207872.0,12170.0
207873.0,35.0
207936.0,4991.0
207937.0,886557.0
208000.0,576011.0
208001.0,16146.0
208064.0,62702.0
208065.0,534.0
208128.0,45813.0
208129.0,25033.0
208192.0,19414.0
208193.0,520395.0
208256.0,9159.0
208257.0,185346.0
208320.0,215278.0
208321.0,44874.0
208384.0,231.0
208385.0,1868.0
208448.0,8.0
208449.0,0.0
208512.0,105124.0
208513.0,9416.0
208576.0,27.0
208577.0,139182.0
208640.0,690.0
208641.0,2.0
208704.0,994.0
208705.0,314361.0
208768.0,134196.0
208769.0,167444.0
208832.0,14627.0
208833.0,1548.0
208896.0,64072.0
208897.0,123852.0
208960.0,36642.0
208961.0,12851.0
209024.0,268212.0
209025.0,1087.0
209088.0,2122.0
209089.0,34394.0
209152.0,4161.0
209153.0,866.0
209216.0,1569.0
209217.0,0.0
209280.0,195.0
209281.0,1862192.0
209344.0,5981.0
209345.0,977474.0
209408.0,1188.0
209409.0,366185.0
209472.0,86058.0
209473.0,677.0
209536.0,24044.0
209537.0,383.0
209600.0,183.0
209601.0,17794.0
209664.0,4058.0
209665.0,118232.0
209728.0,13415.0
209729.0,19505.0
209792.0,61995.0
209793.0,657536.0
209856.0,28292.0
209857.0,38830.0
209920.0,6068.0
209921.0,29998.0
209984.0,0.0
209985.0,20885.0
210048.0,404714.0
210049.0,228975.0
210112.0,613763.0
210113.0,187554.0
210176.0,383603.0
210177.0,1033.0
210240.0,91963.0
210241.0,5205.0
210304.0,37406.0
210305.0,3658.0
210368.0,866911.0
210369.0,3966.0
210432.0,935.0
210433.0,430.0
210496.0,47.0
210497.0,253657.0
210560.0,5090.0
210561.0,1335695.0
210624.0,91028.0
210625.0,116110.0
210688.0,1753.0
210689.0,92857.0
210752.0,77003.0
210753.0,598713.0
210816.0,100230.0
210817.0,532401.0
210880.0,27096.0
210881.0,15012.0
210944.0,59352.0
210945.0,237027.0
211008.0,51703.0
211009.0,12417.0
211072.0,3486.0
211073.0,10582.0
211136.0,4902.0
211137.0,52977.0
211200.0,32589.0
211201.0,18245.0
211264.0,493130.0
211265.0,7727.0
211328.0,136795.0
211329.0,850.0
211392.0,154717.0
211393.0,20209.0
211456.0,60706.0
211457.0,11212.0
211520.0,7745.0
211521.0,165238.0
211584.0,239482.0
211585.0,11788.0
211648.0,228692.0
211649.0,100193.0
211712.0,17.0
211713.0,4754.0
211776.0,287187.0
211777.0,50013.0
211840.0,45116.0
211841.0,33240.0
211904.0,2582.0
211905.0,13.0
211968.0,1556.0
211969.0,23115.0
212032.0,28892.0
212033.0,2013353.0
212096.0,82086.0
212097.0,149187.0
212160.0,18.0
212161.0,256002.0
212224.0,423667.0
212225.0,107380.0
212288.0,7466.0
212289.0,10065.0
212352.0,856.0
212353.0,208074.0
212416.0,58988.0
212417.0,162862.0
212480.0,76926.0
212481.0,3788.0
212544.0,16824.0
212545.0,217042.0
212608.0,297868.0
212609.0,9232.0
212672.0,30.0
212673.0,21666.0
212736.0,17113.0
212737.0,25369.0
212800.0,29007.0
212801.0,28996.0
212864.0,475013.0
212865.0,9889.0
212928.0,45229.0
212929.0,29433.0
212992.0,41557.0
212993.0,136341.0
213056.0,16574.0
213057.0,95285.0
213120.0,21293.0
213121.0,180.0
213184.0,44.0
213185.0,63992.0
213248.0,29066.0
213249.0,8293.0
213312.0,35374.0
213313.0,9952.0
213376.0,40351.0
213377.0,6034.0
213440.0,1280.0
213441.0,7572.0
213504.0,39642.0
213505.0,274823.0
213568.0,54289.0
213569.0,10533.0
213632.0,739500.0
213633.0,97304.0
213696.0,317189.0
213697.0,0.0
213760.0,45537.0
213761.0,69399.0
213824.0,309909.0
213825.0,50144.0
213888.0,10423.0
213889.0,139515.0
213952.0,8610.0
213953.0,1939.0
214016.0,13944.0
214017.0,899.0
214080.0,118.0
214081.0,16626.0
214144.0,623.0
214145.0,19289.0
214208.0,2121.0
214209.0,267.0
214272.0,35417.0
214273.0,938401.0
214336.0,350629.0
214337.0,517252.0
214400.0,103079.0
214401.0,132.0
214464.0,9904.0
214465.0,92383.0
214528.0,16423.0
214529.0,47770.0
214592.0,1219.0
214593.0,20448.0
214656.0,13981.0
214657.0,465.0
214720.0,2493.0
214721.0,181740.0
214784.0,509.0
214785.0,18782.0
214848.0,8988.0
214849.0,293116.0
214912.0,60185.0
214913.0,9439.0
214976.0,31330.0
214977.0,147.0
215040.0,361115.0
215041.0,923912.0
215104.0,160623.0
215105.0,35158.0
215168.0,35.0
215169.0,1580.0
215232.0,140032.0
215233.0,546708.0
215296.0,837832.0
215297.0,21033.0
215360.0,2398.0
215361.0,502221.0
215424.0,4981.0
215425.0,3376.0
215488.0,9.0
215489.0,19065.0
215552.0,5074.0
215553.0,7564.0
215616.0,42199.0
215617.0,23489.0
215680.0,250023.0
215681.0,16951.0
215744.0,3867.0
215745.0,171.0
215808.0,20391.0
215809.0,47656.0
215872.0,19935.0
215873.0,13764.0
215936.0,32251.0
215937.0,13821.0
216000.0,44096.0
216001.0,45901.0
216064.0,16046.0
216065.0,294587.0
216128.0,43352.0
216129.0,32839.0
216192.0,7887.0
216193.0,22842.0
216256.0,219173.0
216257.0,16056.0
216320.0,2485182.0
216321.0,39606.0
216384.0,18830.0
216385.0,24412.0
216448.0,32543.0
216449.0,95464.0
216512.0,18787.0
216513.0,46562.0
216576.0,20747.0
216577.0,43951.0
216640.0,40547.0
216641.0,343889.0
216704.0,294.0
216705.0,26324.0
216768.0,74264.0
216769.0,64067.0
216832.0,37894.0
216833.0,2412627.0
216896.0,58592.0
216897.0,1065.0
216960.0,232907.0
216961.0,28636.0
217024.0,18168.0
217025.0,4.0
217088.0,42667.0
217089.0,78801.0
217152.0,405666.0
217153.0,1039.0
217216.0,28986.0
217217.0,3398.0
217280.0,26734.0
217281.0,1314.0
217344.0,128834.0
217345.0,69445.0
217408.0,614143.0
217409.0,40473.0
217472.0,81593.0
217473.0,335211.0
217536.0,25985.0
217537.0,181338.0
217600.0,344.0
217601.0,1.0
217664.0,5.0
217665.0,27608.0
217728.0,1003657.0
217729.0,199782.0
217792.0,584.0
217793.0,1.0
217856.0,128315.0
217857.0,1948.0
217920.0,121399.0
217921.0,692.0
217984.0,13511.0
217985.0,78982.0
218048.0,1303.0
218049.0,174489.0
218112.0,9861.0
218113.0,851.0
218176.0,746919.0
218177.0,463766.0
218240.0,1191.0
218241.0,2366.0
218304.0,975.0
218305.0,360.0
218368.0,103215.0
218369.0,3804.0
218432.0,570581.0
218433.0,62991.0
218496.0,5936.0
218497.0,121.0
218560.0,1596.0
218561.0,1928.0
218624.0,2122.0
218625.0,59003.0
218688.0,62382.0
218689.0,7446.0
218752.0,0.0
218753.0,49.0
218816.0,57693.0
218817.0,4865.0
218880.0,17225.0
218881.0,34411.0
218944.0,540007.0
218945.0,3486.0
219008.0,397858.0
219009.0,37914.0
219072.0,340929.0
219073.0,24.0
219136.0,102268.0
219137.0,63161.0
219200.0,907.0
219201.0,597475.0
219264.0,255412.0
219265.0,168597.0
219328.0,474379.0
219329.0,43184.0
219392.0,44464.0
219393.0,50122.0
219456.0,196.0
219457.0,43203.0
219520.0,280026.0
219521.0,68525.0
219584.0,10589.0
219585.0,8601.0
219648.0,12532.0
219649.0,3373.0
219712.0,4381.0
219713.0,8698.0
219776.0,16575.0
219777.0,146137.0
219840.0,31115.0
219841.0,20047.0
219904.0,137242.0
219905.0,208.0
219968.0,980.0
219969.0,526.0
220032.0,5578.0
220033.0,2326.0
220096.0,271806.0
220097.0,2320.0
220160.0,21507.0
220161.0,24648.0
220224.0,16499.0
220225.0,69716.0
220288.0,19184.0
220289.0,29423.0
220352.0,68150.0
220353.0,47634.0
220416.0,27322.0
220417.0,8720.0
220480.0,15.0
220481.0,18401.0
220544.0,35008.0
220545.0,44960.0
220608.0,2646.0
220609.0,52841.0
220672.0,33352.0
220673.0,29928.0
220736.0,35984.0
220737.0,910.0
220800.0,16204.0
220801.0,142338.0
220864.0,4612.0
220865.0,139748.0
220928.0,472423.0
220929.0,120694.0
220992.0,89871.0
220993.0,30256.0
221056.0,1013.0
221057.0,226926.0
221120.0,17187.0
221121.0,5145.0
221184.0,41292.0
221185.0,26634.0
221248.0,22991.0
221249.0,943724.0
221312.0,71445.0
221313.0,44481.0
221376.0,594747.0
221377.0,85939.0
221440.0,1695.0
221441.0,30386.0
221504.0,30837.0
221505.0,70.0
221568.0,47969.0
221569.0,3327305.0
221632.0,65118.0
221633.0,135990.0
221696.0,127036.0
221697.0,40437.0
221760.0,348522.0
221761.0,29641.0
221824.0,302841.0
221825.0,67359.0
221888.0,165658.0
221889.0,1148088.0
221952.0,154.0
221953.0,36340.0
222016.0,103077.0
222017.0,44372.0
222080.0,141694.0
222081.0,338670.0
222144.0,45114.0
222145.0,39583.0
222208.0,15505.0
222209.0,21813.0
222272.0,35846.0
222273.0,25965.0
222336.0,4302.0
222337.0,263057.0
222400.0,900.0
222401.0,139819.0
222464.0,79274.0
222465.0,285100.0
222528.0,45430.0
222529.0,3442672.0
222592.0,657.0
222593.0,55788.0
222656.0,14273.0
222657.0,366.0
222720.0,32600.0
222721.0,402.0
222784.0,12166.0
222785.0,2340.0
222848.0,575284.0
222849.0,8431.0
222912.0,38444.0
222913.0,187542.0
222976.0,45328.0
222977.0,39049.0
223040.0,67276.0
223041.0,14939.0
223104.0,167549.0
223105.0,148.0
223168.0,1563645.0
223169.0,774889.0
223232.0,20119.0
223233.0,20243.0
223296.0,236231.0
223297.0,8155.0
223360.0,1798280.0
223361.0,16296.0
223424.0,51263.0
223425.0,1598.0
223488.0,72590.0
223489.0,542219.0
223552.0,38514.0
223553.0,3174.0
223616.0,34853.0
223617.0,42570.0
223680.0,10654.0
223681.0,543.0
223744.0,51.0
223745.0,0.0
223808.0,45670.0
223809.0,241359.0
223872.0,14860.0
223873.0,2848.0
223936.0,755126.0
223937.0,17068.0
224000.0,452318.0
224001.0,5007.0
224064.0,23635.0
224065.0,637105.0
224128.0,23283.0
224129.0,71285.0
224192.0,436.0
224193.0,53033.0
224256.0,66811.0
224257.0,22516.0
224320.0,50226.0
224321.0,10407.0
224384.0,164162.0
224385.0,231239.0
224448.0,1754.0
224449.0,239.0
224512.0,0.0
224513.0,8.0
224576.0,90835.0
224577.0,110303.0
224640.0,12016.0
224641.0,27.0
224704.0,2487.0
224705.0,1370.0
224768.0,18.0
224769.0,994.0
224832.0,11950.0
224833.0,163937.0
224896.0,528.0
224897.0,17274.0
224960.0,519.0
224961.0,74090.0
225024.0,28207.0
225025.0,46860.0
225088.0,969.0
225089.0,287023.0
225152.0,44421.0
225153.0,2186.0
225216.0,286.0
225217.0,4809.0
225280.0,0.0
225281.0,1538.0
225344.0,20329.0
225345.0,427.0
225408.0,385755.0
225409.0,6033.0
225472.0,3278.0
225473.0,1482.0
225536.0,34768.0
225537.0,92169.0
225600.0,543304.0
225601.0,26870.0
225664.0,106820.0
225665.0,187.0
225728.0,6249.0
225729.0,4264.0
225792.0,418585.0
225793.0,14489.0
225856.0,52.0
225857.0,70756.0
225920.0,114.0
225921.0,30591.0
225984.0,145265.0
225985.0,6116.0
226048.0,0.0
226049.0,0.0
226112.0,169167.0
226113.0,433487.0
226176.0,1518263.0
226177.0,643852.0
226240.0,31007.0
226241.0,420879.0
226304.0,10624.0
226305.0,103252.0
226368.0,393650.0
226369.0,39789.0
226432.0,116670.0
226433.0,964737.0
226496.0,703.0
226497.0,935.0
226560.0,74348.0
226561.0,48.0
226624.0,180571.0
226625.0,5138.0
226688.0,66365.0
226689.0,97609.0
226752.0,253762.0
226753.0,1998.0
226816.0,361294.0
226817.0,82336.0
226880.0,8311.0
226881.0,113590.0
226944.0,730293.0
226945.0,31235.0
227008.0,3823.0
227009.0,59809.0
227072.0,36121.0
227073.0,57614.0
227136.0,21264.0
227137.0,4004.0
227200.0,4489.0
227201.0,4940.0
227264.0,24236.0
227265.0,39998.0
227328.0,9932.0
227329.0,563644.0
227392.0,704.0
227393.0,154037.0
227456.0,176520.0
227457.0,164268.0
227520.0,24860.0
227521.0,66138.0
227584.0,96867.0
227585.0,7918.0
227648.0,2331.0
227649.0,270921.0
227712.0,352219.0
227713.0,252821.0
227776.0,180520.0
227777.0,18.0
227840.0,799740.0
227841.0,313525.0
227904.0,48116.0
227905.0,47413.0
227968.0,373703.0
227969.0,2657.0
228032.0,724.0
228033.0,1738.0
228096.0,21148.0
228097.0,31932.0
228160.0,75.0
228161.0,91718.0
228224.0,7721.0
228225.0,18.0
228288.0,608.0
228289.0,490453.0
228352.0,46659.0
228353.0,8473.0
228416.0,5143.0
228417.0,866.0
228480.0,0.0
228481.0,64868.0
228544.0,1496439.0
228545.0,85567.0
228608.0,7513.0
228609.0,16833.0
228672.0,49527.0
228673.0,309934.0
228736.0,103.0
228737.0,30.0
228800.0,10638.0
228801.0,18509.0
228864.0,42877.0
228865.0,29223.0
228928.0,176160.0
228929.0,514947.0
228992.0,1320.0
228993.0,53628.0
229056.0,1497.0
229057.0,46038.0
229120.0,14294.0
229121.0,17665.0
229184.0,127135.0
229185.0,26524.0
229248.0,85689.0
229249.0,45.0
229312.0,78420.0
229313.0,30115.0
229376.0,27138.0
229377.0,41983.0
229440.0,25155.0
229441.0,42224.0
229504.0,9455.0
229505.0,1299.0
229568.0,13146.0
229569.0,43778.0
229632.0,214478.0
229633.0,62216.0
229696.0,50274.0
229697.0,833423.0
229760.0,19784.0
229761.0,319270.0
229824.0,20163.0
229825.0,47323.0
229888.0,1152.0
229889.0,323888.0
